Sci/Tech| Hong Kongers famously told a survey last year they were too busy with work for relationships; now a new technology will enable them to go dating using their famous passion for mobile phones.
Business|" Pfizer Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; on Friday said it  would take a third quarter pretax charge of  $369 million for a  settlement with plaintiffs who allege they were harmed by  products containing asbestos and other minerals once sold by a  Pfizer subsidiary."
World|"ISLAMABAD: Twenty-five people were arrested in raids at Afghan slums on the outskirts of Islamabad on Sunday and illegal weapons were seized from them, police said."
Sci/Tech|"Some of the high-technology industry #39;s biggest executives, pontificators and bloggers assembled over three days this week in San Francisco, ending Thursday, to opine about the Web #39;s future."
World|" An explosion killed a Palestinian in Gaza Sunday, the 11th day of an Israeli offensive against militants Prime Minister Ariel Sharon hopes will defuse internal resistance to his plan for withdrawing from some occupied land."
Business|Friday #39;s Commerce Department report says orders for most durable goods jumped 2.3 percent in the month. These figures exclude a decline in orders for civilian aircraft.
Sports|"A GIANT roared, a nation was crushed and debate over the ethics of an ancient game flared at the Gabba yesterday. After a sluggish start to the first Test Australia flexed their "
Sports|"Asked last Friday if he had been given any news of his fate or his future with the Mariners, Bob Melvin said he had not.  quot;But look around the office, quot; he said with a grim smile."
Sci/Tech|" The Pentagon will post on its Web site a federal write in ballot for civilian and military voters overseas who do not get their regular absentee ballot in time, a spokesman said Wednesday."
Sports|"Jeff Sluman and Jonathan Byrd were tied for the lead at the Chrysler Championship, both knowing the tournament really doesn #39;t start until the weekend."
Business|"Applied Materials (AMAT: news, chart, profile) shares were off two cents to \$16.05 in trading before the bell Wednesday and had wavered around break-even in late trading Tuesday after the results were announced. "
Business|" JetBlue Airways Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JBLU.O target=/stocks/quickinfo/fullquote""&gt;JBLU.O&lt;/A&gt; on  Wednesday lowered its estimate for third quarter earnings,  citing disruptions from Hurricanes Charley and Frances."
Sci/Tech|"By MARCIA DUNN     CAPE CANAVERAL, Fla. (AP) -- Still picking up the pieces after Hurricane Frances, NASA braced on Thursday for the even more menacing Ivan, hurriedly moving mangled strips of aluminum siding and exposed equipment into the hangar that once housed the wreckage of space shuttle Columbia..."
Sports|"This was punk against opera, and punk won. Manchester United against Arsenal now has all the fervour and spite of the Buenos Aires derby, Barcelona against Real Madrid or Fenerbache v Galatasaray."
Business| European finance ministers expressed concern at  quot;excess volatility quot; in currency rates in talks that also took in the vexed question of reforms to the eurozone's tattered budget rules.
Sci/Tech|  Microsoft Corp. (MSFT) announced Tuesday it has found a new security flaw with its Windows XP operating system and warned that an attacker could infiltrate other computers by persuading their owners to open a specialized graphics file...
World|"YEAR OLD man has been accused of twice raping a woman more than 30 years ago, amid an alleged culture of sex attacks on the tiny island of Pitcairn."
Business|" U.S. stocks slipped on Tuesday as  investors showed caution ahead of tech bellwether Intel Corp.'s  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTC.O target=/stocks/quickinfo/fullquote""&gt;INTC.O&lt;/A&gt; earnings, while disappointing results from State  Street Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=STT.N target=/stocks/quickinfo/fullquote""&gt;STT.N&lt;/A&gt; cast a cloud over the banking sector."
Business|"IAC/InterActiveCorp , owner of the online travel service Expedia.com, on Wednesday posted a sharp rise in third-quarter earnings, saying it kept marketing costs in check during the quarter to boost the bottom line."
World|" George W. Bush took a double digit lead in what had been a neck and neck presidential election contest, prompting Democratic challenger John Kerry to refocus his campaign on bread and butter economic issues, where the Republican incumbent president is considered vulnerable."
Sci/Tech|"Alleged spammer Jeremy Jaynes must pay \$1 million in bail for sending as many as 15 million junk e-mails a day and bilking recipients of millions of dollars, a Virginia judge ordered this week."
Sports|"Team USA failed miserably in the team performances of the Ryder Cup golf tournament this weekend. For those of you unfamiliar with golf, the Ryder Cup is the Davis Cup of golf, where the US takes on Europe in a series of different match-types."
World|Foreign ministers of the European Union have called for the United Nations to immediately probe whether atrocities in the Darfur region of Sudan are genocide.
Business|" BFI Canada Income Fund of Toronto and IESI Corporation of Fort Worth, Texas have agreed to a  $1.1 billion deal to merge and create one of the largest non hazardous solid waste management companies in North America."
Business|"NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ..."
World|"The relief agency CARE International has shut down all operations in Iraq and urged insurgents to release its director in Bagdhad, Margaret Hassan, who was kidnapped more than a week ago."
World|"  At least 70,000 refugees have died since March because of poor conditions in camps in Sudan's Darfur region, and more will die at the same rate unless countries contribute the  $300 million in aid they promised, the UN health agency said yesterday."
Sports|" Vernon Wells went 3 for 4 with a homer, and David Ortiz also homered for the touring major leaguers in a 5 0 victory over the Japanese All Stars."
Business|"The European Union, Japan and Canada won permission from the World Trade Organization to levy tariffs on US goods to retaliate for a law that has given American companies \$750 million in customs imposed on foreign competitors."
World|"by our Internet desk, 22 September 2004. Former Indonesian security minister Susilo Bambang Yudhoyono and his advisers are moving ahead with preparations to assume the presidency, discussing policy plans and "
Sports|"Champions Milan have said they will make Chelsea an offer to sign on-loan striker Hernan Crespo.  quot;We are already in talks with Chelsea, quot; confirmed Milan vice-president Adriano Galliani."
Sports|Ryan Giggs joined elite company when he made his 600th appearance for Manchester United in their Premiership victory over Liverpool.
Business|"Australia #39;s trade deficit widened in September as imports of cars, food and appliances increased and record oil prices pushed up the nation #39;s energy bill."
